"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000064666",8464.39442046079,0.768458353033967,0.111363767939646,6.90043420091925,5.18438307945113e-12,1.36571462835827e-10,"CNN2","1265","CNN2","NS",9.86464003877805
"ENSG00000064687",143.551401770904,-0.808819225467586,0.177857527042924,-4.54756815140237,5.42693493865889e-06,5.8798818975456e-05,"ABCA7","10347","ABCA7","NS",4.23063139701219
"ENSG00000064692",42.290944104765,-1.51036082599331,0.346326778781425,-4.36108588341801,1.29418551591151e-05,0.00012946535757726,"SNCAIP","9627","SNCAIP","DOWN",3.88784642483163
"ENSG00000064703",332.435428136248,0.303805281495761,0.124043431125102,2.44918476327346,0.0143179980692856,0.0561885779044368,"DDX20","11218","DDX20","NS",1.25035195947071
"ENSG00000064726",2063.44918778058,0.126393458948687,0.0818275924293985,1.54463128140719,0.122435475290847,0.288294885871747,"BTBD1","53339","BTBD1","NS",0.540163061591604
"ENSG00000064763",271.303397920638,0.387030142784133,0.151943080975701,2.54720478417854,0.0108589688555618,0.0450989607424682,"FAR2","55711","FAR2","NS",1.34583346586066
"ENSG00000064886",1296.05146825636,-0.0510040200558795,0.134912092968975,-0.378053730643766,0.705390679463212,0.849916108283301,"CHI3L2","1117","CHI3L2","NS",0.0706239395888733
"ENSG00000064932",1172.3487390554,0.284338199643245,0.107629677445106,2.64181967643883,0.00824619465835348,0.0361855755023888,"SBNO2","22904","SBNO2","NS",1.4414645158796
"ENSG00000064933",429.288964074956,0.529457775497096,0.135735747402667,3.90065097535753,9.59343764603921e-05,0.000777785496695978,"PMS1","5378","PMS1","NS",3.10914015936757
"ENSG00000064961",1099.33445585696,0.204501348250669,0.0963298954299254,2.1229271280527,0.0337599587941047,0.110313108121079,"HMG20B","10362","HMG20B","NS",0.957372878798136
"ENSG00000064989",36.6618711349122,-0.608944764162412,0.307609717948812,-1.9796018416549,0.0477482858953755,0.144235630272962,"CALCRL","10203","CALCRL","NS",0.840927443364736
"ENSG00000064995",193.313734185503,0.0576851073755269,0.16134705778966,0.357521904432419,0.720701130960511,0.859064567221191,"TAF11","6882","TAF11","NS",0.0659741934050071
"ENSG00000064999",697.702023188139,0.145088904892786,0.106212930803026,1.36601922003129,0.171932930835532,0.366172124504061,"ANKS1A","23294","ANKS1A","NS",0.436314720205968
"ENSG00000065000",3936.22377969756,-0.0241355669298138,0.0793049303632339,-0.304338794817266,0.760869792011004,0.882138960631884,"AP3D1","8943","AP3D1","NS",0.0544629964078428
"ENSG00000065029",448.11587092302,-0.0851392049655273,0.111870297696908,-0.761052814896375,0.446625522052112,0.660975213954402,"ZNF76","7629","ZNF76","NS",0.179814825907186
